,Unnamed: 0,graph,cnmr,image,smiles,fingerprint
21935,21937,020212809.pickle,020212809.csv,020212809.png,020212809.txt,020212809.pkl
21936,21938,020212810.pickle,020212810.csv,020212810.png,020212810.txt,020212810.pkl
21937,21939,020212811.pickle,020212811.csv,020212811.png,020212811.txt,020212811.pkl
21938,21940,020212812.pickle,020212812.csv,020212812.png,020212812.txt,020212812.pkl
21939,21941,020212813.pickle,020212813.csv,020212813.png,020212813.txt,020212813.pkl
21940,21942,020212814.pickle,020212814.csv,020212814.png,020212814.txt,020212814.pkl
21941,21943,020212818.pickle,020212818.csv,020212818.png,020212818.txt,020212818.pkl
21942,21944,020212820.pickle,020212820.csv,020212820.png,020212820.txt,020212820.pkl
21943,21945,020212821.pickle,020212821.csv,020212821.png,020212821.txt,020212821.pkl
21944,21946,020212822.pickle,020212822.csv,020212822.png,020212822.txt,020212822.pkl
21945,21947,020212823.pickle,020212823.csv,020212823.png,020212823.txt,020212823.pkl
21946,21948,020212824.pickle,020212824.csv,020212824.png,020212824.txt,020212824.pkl
21947,21949,020212825.pickle,020212825.csv,020212825.png,020212825.txt,020212825.pkl
21948,21950,020212826.pickle,020212826.csv,020212826.png,020212826.txt,020212826.pkl
21949,21951,020212827.pickle,020212827.csv,020212827.png,020212827.txt,020212827.pkl
21950,21952,020212828.pickle,020212828.csv,020212828.png,020212828.txt,020212828.pkl
21951,21953,020212829.pickle,020212829.csv,020212829.png,020212829.txt,020212829.pkl
21952,21954,020212830.pickle,020212830.csv,020212830.png,020212830.txt,020212830.pkl
21953,21955,020212831.pickle,020212831.csv,020212831.png,020212831.txt,020212831.pkl
21954,21956,020212832.pickle,020212832.csv,020212832.png,020212832.txt,020212832.pkl
21955,21957,020212833.pickle,020212833.csv,020212833.png,020212833.txt,020212833.pkl
21956,21958,020212835.pickle,020212835.csv,020212835.png,020212835.txt,020212835.pkl
21957,21959,020212836.pickle,020212836.csv,020212836.png,020212836.txt,020212836.pkl
21958,21960,020212837.pickle,020212837.csv,020212837.png,020212837.txt,020212837.pkl
21959,21961,020212839.pickle,020212839.csv,020212839.png,020212839.txt,020212839.pkl
21960,21962,020212840.pickle,020212840.csv,020212840.png,020212840.txt,020212840.pkl
21961,21963,020212842.pickle,020212842.csv,020212842.png,020212842.txt,020212842.pkl
21962,21964,020212843.pickle,020212843.csv,020212843.png,020212843.txt,020212843.pkl
21963,21965,020212844.pickle,020212844.csv,020212844.png,020212844.txt,020212844.pkl
21964,21966,020212845.pickle,020212845.csv,020212845.png,020212845.txt,020212845.pkl
21965,21967,020212846.pickle,020212846.csv,020212846.png,020212846.txt,020212846.pkl
21966,21968,020212848.pickle,020212848.csv,020212848.png,020212848.txt,020212848.pkl
21967,21969,020212849.pickle,020212849.csv,020212849.png,020212849.txt,020212849.pkl
21968,21970,020212851.pickle,020212851.csv,020212851.png,020212851.txt,020212851.pkl
21969,21971,020212852.pickle,020212852.csv,020212852.png,020212852.txt,020212852.pkl
21970,21972,020212853.pickle,020212853.csv,020212853.png,020212853.txt,020212853.pkl
21971,21973,020212854.pickle,020212854.csv,020212854.png,020212854.txt,020212854.pkl
21972,21974,020212855.pickle,020212855.csv,020212855.png,020212855.txt,020212855.pkl
21973,21975,020212858.pickle,020212858.csv,020212858.png,020212858.txt,020212858.pkl
21974,21976,020212859.pickle,020212859.csv,020212859.png,020212859.txt,020212859.pkl
21975,21977,020212861.pickle,020212861.csv,020212861.png,020212861.txt,020212861.pkl
21976,21978,020212862.pickle,020212862.csv,020212862.png,020212862.txt,020212862.pkl
21977,21979,020212863.pickle,020212863.csv,020212863.png,020212863.txt,020212863.pkl
21978,21980,020212864.pickle,020212864.csv,020212864.png,020212864.txt,020212864.pkl
21979,21981,020212865.pickle,020212865.csv,020212865.png,020212865.txt,020212865.pkl
21980,21982,020212866.pickle,020212866.csv,020212866.png,020212866.txt,020212866.pkl
21981,21983,020212867.pickle,020212867.csv,020212867.png,020212867.txt,020212867.pkl
21982,21984,020212868.pickle,020212868.csv,020212868.png,020212868.txt,020212868.pkl
21983,21985,020212869.pickle,020212869.csv,020212869.png,020212869.txt,020212869.pkl
21984,21986,020212870.pickle,020212870.csv,020212870.png,020212870.txt,020212870.pkl
21985,21987,020212871.pickle,020212871.csv,020212871.png,020212871.txt,020212871.pkl
21986,21988,020212872.pickle,020212872.csv,020212872.png,020212872.txt,020212872.pkl
21987,21989,020212873.pickle,020212873.csv,020212873.png,020212873.txt,020212873.pkl
21988,21990,020212874.pickle,020212874.csv,020212874.png,020212874.txt,020212874.pkl
21989,21991,020212875.pickle,020212875.csv,020212875.png,020212875.txt,020212875.pkl
21990,21992,020212876.pickle,020212876.csv,020212876.png,020212876.txt,020212876.pkl
21991,21993,020212877.pickle,020212877.csv,020212877.png,020212877.txt,020212877.pkl
21992,21994,020212878.pickle,020212878.csv,020212878.png,020212878.txt,020212878.pkl
21993,21995,020212879.pickle,020212879.csv,020212879.png,020212879.txt,020212879.pkl
21994,21996,020212881.pickle,020212881.csv,020212881.png,020212881.txt,020212881.pkl
21995,21997,020212882.pickle,020212882.csv,020212882.png,020212882.txt,020212882.pkl
21996,21998,020212883.pickle,020212883.csv,020212883.png,020212883.txt,020212883.pkl
21997,21999,020212884.pickle,020212884.csv,020212884.png,020212884.txt,020212884.pkl
21998,22000,020212885.pickle,020212885.csv,020212885.png,020212885.txt,020212885.pkl
21999,22001,020212886.pickle,020212886.csv,020212886.png,020212886.txt,020212886.pkl
22000,22002,020212887.pickle,020212887.csv,020212887.png,020212887.txt,020212887.pkl
22001,22003,020212888.pickle,020212888.csv,020212888.png,020212888.txt,020212888.pkl
22002,22004,020212891.pickle,020212891.csv,020212891.png,020212891.txt,020212891.pkl
22003,22005,020212892.pickle,020212892.csv,020212892.png,020212892.txt,020212892.pkl
22004,22006,020212894.pickle,020212894.csv,020212894.png,020212894.txt,020212894.pkl
22005,22007,020212895.pickle,020212895.csv,020212895.png,020212895.txt,020212895.pkl
22006,22008,020212896.pickle,020212896.csv,020212896.png,020212896.txt,020212896.pkl
22007,22009,020212897.pickle,020212897.csv,020212897.png,020212897.txt,020212897.pkl
22008,22010,020212899.pickle,020212899.csv,020212899.png,020212899.txt,020212899.pkl
22009,22011,020212900.pickle,020212900.csv,020212900.png,020212900.txt,020212900.pkl
22010,22012,020212902.pickle,020212902.csv,020212902.png,020212902.txt,020212902.pkl
22011,22013,020212903.pickle,020212903.csv,020212903.png,020212903.txt,020212903.pkl
22012,22014,020212904.pickle,020212904.csv,020212904.png,020212904.txt,020212904.pkl
22013,22015,020212905.pickle,020212905.csv,020212905.png,020212905.txt,020212905.pkl
22014,22016,020212906.pickle,020212906.csv,020212906.png,020212906.txt,020212906.pkl
22015,22017,020212907.pickle,020212907.csv,020212907.png,020212907.txt,020212907.pkl
22016,22018,020212908.pickle,020212908.csv,020212908.png,020212908.txt,020212908.pkl
22017,22019,020212910.pickle,020212910.csv,020212910.png,020212910.txt,020212910.pkl
22018,22020,020212911.pickle,020212911.csv,020212911.png,020212911.txt,020212911.pkl
22019,22021,020212912.pickle,020212912.csv,020212912.png,020212912.txt,020212912.pkl
22020,22022,020212915.pickle,020212915.csv,020212915.png,020212915.txt,020212915.pkl
22021,22023,020212916.pickle,020212916.csv,020212916.png,020212916.txt,020212916.pkl
22022,22024,020212917.pickle,020212917.csv,020212917.png,020212917.txt,020212917.pkl
22023,22025,020212918.pickle,020212918.csv,020212918.png,020212918.txt,020212918.pkl
22024,22026,020212920.pickle,020212920.csv,020212920.png,020212920.txt,020212920.pkl
22025,22027,020212921.pickle,020212921.csv,020212921.png,020212921.txt,020212921.pkl
22026,22028,020212922.pickle,020212922.csv,020212922.png,020212922.txt,020212922.pkl
22027,22029,020212923.pickle,020212923.csv,020212923.png,020212923.txt,020212923.pkl
22028,22030,020212924.pickle,020212924.csv,020212924.png,020212924.txt,020212924.pkl
22029,22031,020212925.pickle,020212925.csv,020212925.png,020212925.txt,020212925.pkl
22030,22032,020212926.pickle,020212926.csv,020212926.png,020212926.txt,020212926.pkl
22031,22033,020212927.pickle,020212927.csv,020212927.png,020212927.txt,020212927.pkl
22032,22034,020212930.pickle,020212930.csv,020212930.png,020212930.txt,020212930.pkl
22033,22035,020212931.pickle,020212931.csv,020212931.png,020212931.txt,020212931.pkl
22034,22036,020212932.pickle,020212932.csv,020212932.png,020212932.txt,020212932.pkl
22035,22037,020212933.pickle,020212933.csv,020212933.png,020212933.txt,020212933.pkl
22036,22038,020212934.pickle,020212934.csv,020212934.png,020212934.txt,020212934.pkl
22037,22039,020212935.pickle,020212935.csv,020212935.png,020212935.txt,020212935.pkl
22038,22040,020212936.pickle,020212936.csv,020212936.png,020212936.txt,020212936.pkl
22039,22041,020212937.pickle,020212937.csv,020212937.png,020212937.txt,020212937.pkl
22040,22042,020212938.pickle,020212938.csv,020212938.png,020212938.txt,020212938.pkl
22041,22043,020212939.pickle,020212939.csv,020212939.png,020212939.txt,020212939.pkl
22042,22044,020212940.pickle,020212940.csv,020212940.png,020212940.txt,020212940.pkl
22043,22045,020212941.pickle,020212941.csv,020212941.png,020212941.txt,020212941.pkl
22044,22046,020212942.pickle,020212942.csv,020212942.png,020212942.txt,020212942.pkl
22045,22047,020212944.pickle,020212944.csv,020212944.png,020212944.txt,020212944.pkl
22046,22048,020212945.pickle,020212945.csv,020212945.png,020212945.txt,020212945.pkl
22047,22049,020212946.pickle,020212946.csv,020212946.png,020212946.txt,020212946.pkl
22048,22050,020212947.pickle,020212947.csv,020212947.png,020212947.txt,020212947.pkl
22049,22051,020212948.pickle,020212948.csv,020212948.png,020212948.txt,020212948.pkl
22050,22052,020212949.pickle,020212949.csv,020212949.png,020212949.txt,020212949.pkl
22051,22053,020212950.pickle,020212950.csv,020212950.png,020212950.txt,020212950.pkl
22052,22054,020212951.pickle,020212951.csv,020212951.png,020212951.txt,020212951.pkl
22053,22055,020212952.pickle,020212952.csv,020212952.png,020212952.txt,020212952.pkl
22054,22056,020212953.pickle,020212953.csv,020212953.png,020212953.txt,020212953.pkl
22055,22057,020212954.pickle,020212954.csv,020212954.png,020212954.txt,020212954.pkl
22056,22058,020212956.pickle,020212956.csv,020212956.png,020212956.txt,020212956.pkl
22057,22059,020212957.pickle,020212957.csv,020212957.png,020212957.txt,020212957.pkl
22058,22060,020212958.pickle,020212958.csv,020212958.png,020212958.txt,020212958.pkl
22059,22061,020212959.pickle,020212959.csv,020212959.png,020212959.txt,020212959.pkl
22060,22062,020212960.pickle,020212960.csv,020212960.png,020212960.txt,020212960.pkl
22061,22063,020212961.pickle,020212961.csv,020212961.png,020212961.txt,020212961.pkl
22062,22064,020212962.pickle,020212962.csv,020212962.png,020212962.txt,020212962.pkl
22063,22065,020212964.pickle,020212964.csv,020212964.png,020212964.txt,020212964.pkl
22064,22066,020212965.pickle,020212965.csv,020212965.png,020212965.txt,020212965.pkl
22065,22067,020212966.pickle,020212966.csv,020212966.png,020212966.txt,020212966.pkl
22066,22068,020212967.pickle,020212967.csv,020212967.png,020212967.txt,020212967.pkl
22067,22069,020212968.pickle,020212968.csv,020212968.png,020212968.txt,020212968.pkl
22068,22070,020212969.pickle,020212969.csv,020212969.png,020212969.txt,020212969.pkl
22069,22071,020212970.pickle,020212970.csv,020212970.png,020212970.txt,020212970.pkl
22070,22072,020212971.pickle,020212971.csv,020212971.png,020212971.txt,020212971.pkl
22071,22073,020212973.pickle,020212973.csv,020212973.png,020212973.txt,020212973.pkl
22072,22074,020212974.pickle,020212974.csv,020212974.png,020212974.txt,020212974.pkl
22073,22075,020212975.pickle,020212975.csv,020212975.png,020212975.txt,020212975.pkl
22074,22076,020212976.pickle,020212976.csv,020212976.png,020212976.txt,020212976.pkl
22075,22077,020212977.pickle,020212977.csv,020212977.png,020212977.txt,020212977.pkl
22076,22078,020212978.pickle,020212978.csv,020212978.png,020212978.txt,020212978.pkl
22077,22079,020212979.pickle,020212979.csv,020212979.png,020212979.txt,020212979.pkl
22078,22080,020212980.pickle,020212980.csv,020212980.png,020212980.txt,020212980.pkl
22079,22081,020212981.pickle,020212981.csv,020212981.png,020212981.txt,020212981.pkl
22080,22082,020212982.pickle,020212982.csv,020212982.png,020212982.txt,020212982.pkl
22081,22083,020212983.pickle,020212983.csv,020212983.png,020212983.txt,020212983.pkl
22082,22084,020212984.pickle,020212984.csv,020212984.png,020212984.txt,020212984.pkl
22083,22085,020212985.pickle,020212985.csv,020212985.png,020212985.txt,020212985.pkl
22084,22086,020212987.pickle,020212987.csv,020212987.png,020212987.txt,020212987.pkl
22085,22087,020212988.pickle,020212988.csv,020212988.png,020212988.txt,020212988.pkl
22086,22088,020212990.pickle,020212990.csv,020212990.png,020212990.txt,020212990.pkl
22087,22089,020212993.pickle,020212993.csv,020212993.png,020212993.txt,020212993.pkl
22088,22090,020212995.pickle,020212995.csv,020212995.png,020212995.txt,020212995.pkl
22089,22091,020212996.pickle,020212996.csv,020212996.png,020212996.txt,020212996.pkl
22090,22092,020212997.pickle,020212997.csv,020212997.png,020212997.txt,020212997.pkl
22091,22093,020212998.pickle,020212998.csv,020212998.png,020212998.txt,020212998.pkl
22092,22094,020212999.pickle,020212999.csv,020212999.png,020212999.txt,020212999.pkl
22093,22095,020213000.pickle,020213000.csv,020213000.png,020213000.txt,020213000.pkl
22094,22096,020213001.pickle,020213001.csv,020213001.png,020213001.txt,020213001.pkl
22095,22097,020213002.pickle,020213002.csv,020213002.png,020213002.txt,020213002.pkl
22096,22098,020213003.pickle,020213003.csv,020213003.png,020213003.txt,020213003.pkl
22097,22099,020213004.pickle,020213004.csv,020213004.png,020213004.txt,020213004.pkl
22098,22100,020213005.pickle,020213005.csv,020213005.png,020213005.txt,020213005.pkl
22099,22101,020213006.pickle,020213006.csv,020213006.png,020213006.txt,020213006.pkl
22100,22102,020213007.pickle,020213007.csv,020213007.png,020213007.txt,020213007.pkl
22101,22103,020213008.pickle,020213008.csv,020213008.png,020213008.txt,020213008.pkl
22102,22104,020213009.pickle,020213009.csv,020213009.png,020213009.txt,020213009.pkl
22103,22105,020213010.pickle,020213010.csv,020213010.png,020213010.txt,020213010.pkl
22104,22106,020213011.pickle,020213011.csv,020213011.png,020213011.txt,020213011.pkl
22105,22107,020213012.pickle,020213012.csv,020213012.png,020213012.txt,020213012.pkl
22106,22108,020213013.pickle,020213013.csv,020213013.png,020213013.txt,020213013.pkl
22107,22109,020213014.pickle,020213014.csv,020213014.png,020213014.txt,020213014.pkl
22108,22110,020213015.pickle,020213015.csv,020213015.png,020213015.txt,020213015.pkl
22109,22111,020213016.pickle,020213016.csv,020213016.png,020213016.txt,020213016.pkl
22110,22112,020213017.pickle,020213017.csv,020213017.png,020213017.txt,020213017.pkl
22111,22113,020213018.pickle,020213018.csv,020213018.png,020213018.txt,020213018.pkl
22112,22114,020213020.pickle,020213020.csv,020213020.png,020213020.txt,020213020.pkl
22113,22115,020213021.pickle,020213021.csv,020213021.png,020213021.txt,020213021.pkl
22114,22116,020213022.pickle,020213022.csv,020213022.png,020213022.txt,020213022.pkl
22115,22117,020213024.pickle,020213024.csv,020213024.png,020213024.txt,020213024.pkl
22116,22118,020213025.pickle,020213025.csv,020213025.png,020213025.txt,020213025.pkl
22117,22119,020213027.pickle,020213027.csv,020213027.png,020213027.txt,020213027.pkl
22118,22120,020213028.pickle,020213028.csv,020213028.png,020213028.txt,020213028.pkl
22119,22121,020213029.pickle,020213029.csv,020213029.png,020213029.txt,020213029.pkl
22120,22122,020213030.pickle,020213030.csv,020213030.png,020213030.txt,020213030.pkl
22121,22123,020213031.pickle,020213031.csv,020213031.png,020213031.txt,020213031.pkl
22122,22124,020213032.pickle,020213032.csv,020213032.png,020213032.txt,020213032.pkl
22123,22125,020213033.pickle,020213033.csv,020213033.png,020213033.txt,020213033.pkl
22124,22126,020213034.pickle,020213034.csv,020213034.png,020213034.txt,020213034.pkl
22125,22127,020213035.pickle,020213035.csv,020213035.png,020213035.txt,020213035.pkl
22126,22128,020213036.pickle,020213036.csv,020213036.png,020213036.txt,020213036.pkl
22127,22129,020213037.pickle,020213037.csv,020213037.png,020213037.txt,020213037.pkl
22128,22130,020213038.pickle,020213038.csv,020213038.png,020213038.txt,020213038.pkl
22129,22131,020213039.pickle,020213039.csv,020213039.png,020213039.txt,020213039.pkl
22130,22132,020213040.pickle,020213040.csv,020213040.png,020213040.txt,020213040.pkl
22131,22133,020213043.pickle,020213043.csv,020213043.png,020213043.txt,020213043.pkl
22132,22134,020213044.pickle,020213044.csv,020213044.png,020213044.txt,020213044.pkl
